1455733906,103707,
C,16,35211,OPTSTK,APLAPOLLO,1456410600,246000,PE
C,16,35212,OPTSTK,APLAPOLLO,1456410600,276000,CE
C,9,35213,OPTIDX,BANKNIFTY,1461853800,7510000,CE
C,9,35214,OPTIDX,BANKNIFTY,1461853800,7510000,PE
C,16,35215,OPTSTK,APLAPOLLO,1456410600,276000,PE
C,9,35216,OPTIDX,NIFTYNXT50,1456410600,8090000,CE
C,9,35217,OPTIDX,NIFTYNXT50,1456410600,8090000,PE
C,10,35218,OPTIDX,NIFTYNXT50,1461853800,7940000,CE
C,10,35219,OPTIDX,NIFTYNXT50,1461853800,7940000,PE
C,11,35220,OPTIDX,MIDCPNIFTY,1461853800,1567500,CE
C,11,35221,OPTIDX,MIDCPNIFTY,1461853800,1567500,PE
C,8,35222,OPTIDX,NIFTYNXT50,1461853800,7960000,CE
C,8,35223,OPTIDX,NIFTYNXT50,1461853800,7960000,PE
C,9,35224,OPTIDX,NIFTYNXT50,1461853800,7970000,CE
C,9,35225,OPTIDX,NIFTYNXT50,1461853800,7970000,PE
C,16,35226,OPTSTK,ASHOKLEY,1456410600,23250,CE
C,16,35227,OPTSTK,ASHOKLEY,1456410600,23250,PE
C,5,35228,OPTIDX,NIFTY,1456929000,3065000,CE
C,6,35229,OPTIDX,NIFTY,1467297000,3000000,CE
C,5,35230,OPTIDX,NIFTY,1456929000,3065000,PE
C,6,35231,OPTIDX,NIFTY,1467297000,3000000,PE
C,11,35232,OPTIDX,NIFTYNXT50,1456410600,8110000,CE
C,11,35233,OPTIDX,NIFTYNXT50,1456410600,8110000,PE
C,8,35234,OPTIDX,NIFTYNXT50,1456410600,8120000,CE
C,6,35235,OPTIDX,NIFTY,1483021800,3000000,CE
C,8,35236,OPTIDX,NIFTYNXT50,1456410600,8120000,PE
C,6,35237,OPTIDX,NIFTY,1483021800,3000000,PE
C,9,35238,OPTIDX,NIFTYNXT50,1456410600,9850000,CE
C,9,35239,OPTIDX,NIFTYNXT50,1456410600,9850000,PE
C,10,35240,OPTIDX,NIFTYNXT50,1456410600,9900000,CE
C,10,35241,OPTIDX,NIFTYNXT50,1456410600,9900000,PE
C,16,35242,OPTSTK,ASTRAL,1459348200,188000,CE
C,16,35243,OPTSTK,ASTRAL,1459348200,188000,PE
C,10,35244,OPTIDX,NIFTYNXT50,1461853800,7980000,CE
C,10,35245,OPTIDX,NIFTYNXT50,1461853800,7980000,PE
C,16,35246,OPTSTK,AUBANK,1456410600,69000,CE
C,16,35247,OPTSTK,AUBANK,1456410600,69000,PE
C,11,35248,OPTIDX,NIFTYNXT50,1461853800,7990000,CE
C,11,35249,OPTIDX,NIFTYNXT50,1461853800,7990000,PE
C,9,35250,OPTIDX,NIFTYNXT50,1461853800,8010000,CE
C,9,35251,OPTIDX,NIFTYNXT50,1461853800,8010000,PE
C,10,35252,OPTIDX,NIFTYNXT50,1461853800,8020000,CE
C,10,35253,OPTIDX,NIFTYNXT50,1461853800,8020000,PE
C,10,35254,OPTIDX,NIFTYNXT50,1461853800,9700000,CE
C,10,35255,OPTIDX,NIFTYNXT50,1461853800,9700000,PE
C,11,35256,OPTIDX,NIFTYNXT50,1461853800,9750000,CE
C,11,35257,OPTIDX,NIFTYNXT50,1461853800,9750000,PE
C,9,35258,OPTIDX,BANKNIFTY,1459348200,7470000,CE
C,9,35259,OPTIDX,BANKNIFTY,1459348200,7470000,PE
C,8,35260,OPTIDX,NIFTYNXT50,1461853800,9800000,CE
C,8,35261,OPTIDX,NIFTYNXT50,1461853800,9800000,PE
C,6,35262,OPTIDX,NIFTY,1498746600,3000000,CE
C,6,35263,OPTIDX,NIFTY,1498746600,3000000,PE
C,11,35264,OPTSTK,ABB,1456410600,670000,CE
C,11,35265,OPTSTK,ABB,1456410600,670000,PE
C,5,35266,OPTIDX,NIFTY,1461853800,3065000,CE
C,5,35267,OPTIDX,NIFTY,1461853800,3065000,PE
C,16,35268,OPTSTK,360ONE,1459348200,150000,CE
C,16,35269,OPTSTK,360ONE,1459348200,150000,PE
C,16,35270,OPTSTK,AXISBANK,1456410600,163000,CE
C,16,35271,OPTSTK,ADANIENSOL,1456410600,136000,CE
C,16,35272,OPTSTK,ADANIENSOL,1456410600,136000,PE
C,11,35273,OPTSTK,ABB,1459348200,645000,CE
C,11,35274,OPTSTK,ABB,1459348200,645000,PE
C,16,35275,OPTSTK,AXISBANK,1456410600,163000,PE
C,11,35276,OPTSTK,ABB,1459348200,655000,CE
C,11,35277,OPTSTK,ABB,1459348200,655000,PE
C,11,35278,OPTIDX,NIFTYNXT50,1461853800,8030000,CE
C,11,35279,OPTIDX,NIFTYNXT50,1461853800,8030000,PE
C,16,35280,OPTSTK,AXISBANK,1456410600,186000,CE
C,16,35281,OPTSTK,AXISBANK,1456410600,186000,PE
C,16,35282,OPTSTK,AXISBANK,1459348200,162000,CE
C,11,35283,OPTSTK,ABB,1459348200,665000,CE
C,11,35284,OPTSTK,ABB,1459348200,665000,PE
C,8,35285,OPTIDX,BANKNIFTY,1456410600,7460000,CE
C,8,35286,OPTIDX,BANKNIFTY,1456410600,7460000,PE
C,16,35287,OPTSTK,AXISBANK,1459348200,162000,PE
C,11,35288,OPTSTK,ABB,1459348200,730000,CE
C,11,35289,OPTSTK,ABB,1459348200,730000,PE
C,16,35290,OPTSTK,AXISBANK,1459348200,188000,CE
C,16,35291,OPTSTK,AXISBANK,1459348200,188000,PE
C,11,35292,OPTSTK,ABB,1461853800,630000,CE
C,11,35293,OPTSTK,ABB,1461853800,630000,PE
C,3,35294,OPTIDX,FINNIFTY,1459348200,3370000,CE
C,3,35295,OPTIDX,FINNIFTY,1459348200,3370000,PE
C,11,35296,OPTSTK,ABB,1461853800,650000,CE
C,11,35297,OPTSTK,ABB,1461853800,650000,PE
C,9,35298,OPTIDX,BANKNIFTY,1456410600,7470000,CE
C,9,35299,OPTIDX,BANKNIFTY,1456410600,7470000,PE
C,10,35300,OPTIDX,MIDCPNIFTY,1459348200,1605000,CE
C,10,35301,OPTIDX,MIDCPNIFTY,1459348200,1605000,PE
C,11,35302,OPTSTK,ABB,1461853800,740000,CE
C,11,35303,OPTSTK,ABB,1461853800,740000,PE
C,8,35304,OPTIDX,NIFTYNXT50,1461853800,8040000,CE
C,8,35305,OPTIDX,NIFTYNXT50,1461853800,8040000,PE
C,11,35306,OPTIDX,MIDCPNIFTY,1459348200,1607500,CE
C,11,35307,OPTIDX,MIDCPNIFTY,1459348200,1607500,PE
C,16,35308,OPTSTK,ADANIENSOL,1459348200,117000,CE
C,16,35309,OPTSTK,ADANIENSOL,1459348200,117000,PE
C,11,35310,OPTSTK,BAJAJ-AUTO,1456410600,1360000,CE
C,11,35311,OPTSTK,BAJAJ-AUTO,1456410600,1360000,PE
C,11,35312,OPTSTK,BAJAJ-AUTO,1459348200,1180000,CE
C,11,35313,OPTSTK,BAJAJ-AUTO,1459348200,1180000,PE
C,16,35314,OPTSTK,ADANIENSOL,1461853800,118000,CE
C,16,35315,OPTSTK,ADANIENSOL,1461853800,118000,PE
C,16,35316,OPTSTK,APLAPOLLO,1456410600,220000,CE
C,16,35317,OPTSTK,APLAPOLLO,1456410600,220000,PE
C,16,35318,OPTSTK,ADANIENSOL,1461853800,136000,CE
C,16,35319,OPTSTK,ADANIENSOL,1461853800,136000,PE
C,16,35320,OPTSTK,ADANIENT,1459348200,266000,CE
C,16,35321,OPTSTK,ADANIENT,1459348200,266000,PE
C,16,35322,OPTSTK,ADANIENT,1459348200,308000,CE
C,16,35323,OPTSTK,ADANIENT,1459348200,308000,PE
C,16,35324,OPTSTK,APLAPOLLO,1456410600,248000,CE
C,16,35325,OPTSTK,APLAPOLLO,1456410600,248000,PE
C,16,35326,OPTSTK,ADANIENT,1461853800,296000,CE
C,16,35327,OPTSTK,ADANIENT,1461853800,296000,PE
